id,name,type,frameType,description,level,atk,def,race,attribute,archetype
60627999,Sanguine Swamp,Trap Card,trap,If you control any other Spell or Trap Cards  destroy this card. Face-down Spell and Trap Cards cannot be activated. Destroy this card during your 2nd Standby Phase after activation.,,,,Continuous,,
46565218,Santa Claws,Effect Monster,effect,You can Special Summon this card (from your hand) to your opponent's field in Defense Position  by Tributing 1 monster they control. If Summoned this way  once  during the End Phase of this turn: You can draw 1 card.,6,1200,2500,Fiend,LIGHT,
53539634,Sanwitch,Fusion Monster,fusion,"""Sangan"" + ""Witch of the Black Forest""",6,2100,1800,Spellcaster,DARK,
17639150,Saqlifice,Spell Card,spell,"Equip only to a ""Qli"" monster. It gains 300 ATK and cannot be destroyed by battle. The equipped monster can be treated as 2 Tributes for the Tribute Summon of a ""Qli"" monster. If this card is sent from the field to the Graveyard: You can add 1 ""Qli"" monster from your Deck to your hand.",,,,Equip,,Qli
37511832,Sargasso Lighthouse,Spell Card,spell,"When a Spell effect that would inflict damage to you is activated: You take no damage from that effect. While this card is in your Graveyard  you take no damage from the effect of ""Sargasso the D.D. Battlefield"". When this Set card is sent to the Graveyard: You can add 1 ""Sargasso the D.D. Battlefield"" from your Deck to your hand.",,,,Quick-Play,,
1127737,Sargasso the D.D. Battlefield,Spell Card,spell,Each time a monster is Xyz Summoned: The Summoning player takes 500 damage. During each player's End Phase  the turn player takes 500 damage if they control a face-up Xyz Monster.,,,,Field,,D.D.
99801464,Sari of the Silverwing Axe,Effect Monster,effect,"(Quick Effect): You can target 1 face-up monster on the field; equip this card from your hand or field to it. It gains 100 ATK/DEF. You can only use this effect of ""Sari of the Silverwing Axe"" once per turn.",3,500,100,Machine,LIGHT,
74997493,Saryuja Skull Dread,Link Monster,link,2+ monsters with different names This card gains effects based on the number of materials used for its Link Summon. ● 2+: If a monster(s) is Normal or Special Summoned to a zone this card points to: That monster(s) gains 300 ATK/DEF. ● 3+: Once per turn  during your Main Phase: You can Special Summon 1 monster from your hand. ● 4: When this card is Link Summoned: You can draw 4 cards  then place 3 cards from your hand on the bottom of your Deck in any order.,,2800,,Dragon,EARTH,
11434258,Saryuja's Shackles,Trap Card,trap,"Target 1 Link Monster your opponent controls or is in their GY; draw cards equal to its Link Rating  then  if you have 2 or more cards in your hand  place 2 cards from your hand on the bottom of your Deck in any order. You can only activate 1 ""Saryuja's Shackles"" per turn.",,,,Normal,,
16222645,Sasuke Samurai,Effect Monster,effect,At the start of the Damage Step  if this card attacks a face-down Defense Position monster: Destroy that face-down monster.,2,500,800,Warrior,WIND,
11760174,Sasuke Samurai #2,Effect Monster,effect,Once per turn  during your Main Phase  you can pay 800 Life Points. If you do this  until the End Phase  Spell and Trap Cards cannot be activated.,1,200,300,Warrior,WIND,
77379481,Sasuke Samurai #3,Effect Monster,effect,When this card inflicts Battle Damage to your opponent's Life Points  your opponent draws cards until his/her hand has 7 cards.,3,1000,1000,Warrior,LIGHT,
64538655,Sasuke Samurai #4,Effect Monster,effect,If this card battles a monster  toss a coin and call heads or tails before damage calculation. If you call it right  destroy the opponent's monster with this effect.,4,1200,1200,Warrior,WIND,
65056481,Satellarknight Alsahm,Effect Monster,effect,"If this card is Summoned: You can inflict 1000 damage to your opponent. You can only use this effect of ""Satellarknight Alsahm"" once per turn.",4,1400,1800,Warrior,LIGHT,Tellarknight
2273734,Satellarknight Altair,Effect Monster,effect,"If this card is Summoned: You can target 1 ""tellarknight"" monster in your Graveyard  except ""Satellarknight Altair""; Special Summon that monster in Defense Position  also monsters you control cannot attack for the rest of this turn  except ""tellarknight"" monsters. You can only use this effect of ""Satellarknight Altair"" once per turn.",4,1700,1300,Warrior,LIGHT,Tellarknight
26057276,Satellarknight Betelgeuse,Effect Monster,effect,"If this card is Summoned: You can target 1 ""tellarknight"" card in your Graveyard  except ""Satellarknight Betelgeuse""; send this card to the Graveyard  and if you do  add that target to your hand. You can only use this effect of ""Satellarknight Betelgeuse"" once per turn.",4,700,1900,Warrior,LIGHT,Tellarknight
86466163,Satellarknight Capella,Effect Monster,effect,"If this card is Summoned: You can apply the effect below for the rest of this turn. You can only use this effect of ""Satellarknight Capella"" once per turn (but if it resolves  you can apply the effect multiple times). ● You can treat Level 4 or lower ""tellarknight"" monsters you control as Level 5 when Xyz Summoning using 3 or more monsters as Xyz Materials.",4,1100,2000,Warrior,LIGHT,Stellarknight
75878039,Satellarknight Deneb,Effect Monster,effect,"If this card is Summoned: You can add 1 ""tellarknight"" monster from your Deck to your hand  except ""Satellarknight Deneb"". You can only use this effect of ""Satellarknight Deneb"" once per turn.",4,1500,1000,Warrior,LIGHT,Tellarknight
99668578,Satellarknight Procyon,Effect Monster,effect,"If this card is Summoned: You can send 1 ""tellarknight"" monster from your hand to the Graveyard  and if you do  draw 1 card. You can only use this effect of ""Satellarknight Procyon"" once per turn.",4,1300,1200,Warrior,LIGHT,Tellarknight
13851202,Satellarknight Rigel,Effect Monster,effect,"If this card is Summoned: You can target 1 ""tellarknight"" monster on the field; it gains 500 ATK  but send it to the Graveyard during the End Phase. You can only use this effect of ""Satellarknight Rigel"" once per turn.",4,1900,700,Warrior,LIGHT,Tellarknight
63274863,Satellarknight Sirius,Effect Monster,effect,"If this card is Summoned: You can target 5 ""tellarknight"" monsters in your Graveyard; shuffle all 5 into the Deck  then draw 1 card. You can only use this effect of ""Satellarknight Sirius"" once per turn.",4,1600,900,Warrior,LIGHT,Tellarknight
18205590,Satellarknight Skybridge,Spell Card,spell,"Target 1 ""tellarknight"" monster you control; Special Summon 1 ""tellarknight"" monster with a different name from your Deck  and if you do  shuffle the targeted monster into the Deck. While the monster Special Summoned by this effect is face-up on the field  you cannot Special Summon monsters  except ""tellarknight"" monsters. You can only activate 1 ""Satellarknight Skybridge"" per turn.",,,,Quick-Play,,Tellarknight
1050186,Satellarknight Unukalhai,Effect Monster,effect,"If this card is Summoned: You can send 1 ""tellarknight"" card from your Deck to the Graveyard  except ""Satellarknight Unukalhai"". You can only use this effect of ""Satellarknight Unukalhai"" once per turn.",4,1800,1000,Warrior,LIGHT,Tellarknight
38667773,Satellarknight Vega,Effect Monster,effect,"If this card is Summoned: You can Special Summon 1 ""tellarknight"" monster from your hand  except ""Satellarknight Vega"". You can only use this effect of ""Satellarknight Vega"" once per turn.",4,1200,1600,Warrior,LIGHT,Tellarknight
96223501,Satellarknight Zefrathuban,Pendulum Effect Monster,effect_pendulum,"[ Pendulum Effect ]  You cannot Pendulum Summon monsters  except ""tellarknight"" and ""Zefra"" monsters. This effect cannot be negated. [ Monster Effect ]  If this card is Normal  Flip  or Pendulum Summoned: You can target 1 other ""tellarknight"" or ""Zefra"" card in your Monster Zone or Pendulum Zone  and 1 face-up card your opponent controls; destroy them. You can only use this effect of ""Satellarknight Zefrathuban"" once per turn.",4,0,2100,Warrior,LIGHT,tellarknight
50400231,Satellite Cannon,Effect Monster,effect,This card cannot be destroyed by battle with a Level 7 or lower monster. During each of your End Phases: This card gains 1000 ATK. If this card attacks  this increased ATK returns to 0  after damage calculation.,5,0,0,Machine,LIGHT,
57458399,Satellite Synchron,Effect Monster,effect,"If a monster(s) is Special Summoned from your GY (except during the Damage Step): You can Special Summon this card from your hand. If you have a Synchro Monster with ""Warrior""  ""Synchron""  or ""Stardust"" in its original name on your field or GY: You can make this card's Level become 4 until the end of this turn. You can only use each effect of ""Satellite Synchron"" once per turn.",2,700,100,Machine,DARK,Synchron
84664085,Satellite Warrior,Synchro Monster,synchro,"1 Tuner + 1+ non-Tuner Synchro Monsters  If this card is Synchro Summoned: You can target cards your opponent controls  up to the number of Synchro Monsters in your GY; destroy them  and if you do  this card gains 1000 ATK for each card destroyed. If this Synchro Summoned card is destroyed: You can Special Summon up to 3 Level 8 or lower ""Warrior""  ""Synchron""  and/or ""Stardust"" Synchro Monsters with different names from your GY. You can only use each effect of ""Satellite Warrior"" once per turn.",10,2500,2000,Warrior,DARK,
85032782,Sauge de Fleur,Effect Monster,effect,"You can target 1 monster you control and 1 card on the field; Special Summon this card from your hand  and if you do  destroy them. If this card is sent from the field to your GY: You can target 1 other monster in your GY; shuffle it into the Deck  then add 1 Level 1 Plant monster from your Deck or GY to your hand. You can only use each effect of ""Sauge de Fleur"" once per turn.",8,2900,0,Spellcaster,DARK,Fleur
4810828,"Sauravis, the Ancient and Ascended",Ritual Effect Monster,ritual,"You can Ritual Summon this card with ""Sprite's Blessing"". When your opponent activates a card or effect that targets a monster you control (Quick Effect): You can discard this card; negate the activation. When your opponent would Special Summon a monster(s) (Quick Effect): You can return this card to the hand; negate the Special Summon  and if you do  banish that monster(s).",7,2600,2800,Dragon,LIGHT,
101203021,"Sauravis, the Sagely Silenforcer Dragon",Effect Monster,effect,"You can Special Summon this card (from your hand) by shuffling 2 Spells from your hand and/or GY into the Deck  including at least 1 Ritual Spell. You can only Special Summon ""Sauravis  the Sagely Silenforcer Dragon"" once per turn this way. When your opponent activates a card or effect (Quick Effect): You can return this card to the hand; Special Summon 1 LIGHT Warrior or Dragon Ritual Monster from your hand or Deck  but shuffle it into the Deck during the End Phase of the next turn. You can only use this effect of ""Sauravis  the Sagely Silenforcer Dragon"" once per turn.",7,2600,2800,Dragon,LIGHT,Silenforc
